bus,plateNumber,route_id,request_id,user_id,request_created_at,route_departure_name,route_departure_id,route_arrival_name,route_arrival_id,request_accepted_at,request_etd,request_eta,route_atd,route_ata,passengers,request_departure_name,request_departure_id,request_arrival_name,request_arrival_id,status
1,IPT 7084,796,979,27,2024-05-20 08:08:05.643000,DEI,8,Gymnasio,4,2024-05-20 08:08:05.522494,2024-05-20 08:11:06.000000,2024-05-20 08:17:18.000000,2024-05-20 08:10:46.843002,2024-05-20 08:22:16.650809,1,DEI,8,Gymnasio,4,COMPLETED
3,IPT 7081,800,980,25,2024-05-20 08:16:21.956000,Kyprou,3,Gymnasio,4,2024-05-20 08:16:22.004798,2024-05-20 08:23:29.000000,2024-05-20 08:28:51.000000,2024-05-20 08:37:24.482975,2024-05-20 08:42:21.597783,1,Kyprou,3,Gymnasio,4,COMPLETED
2,IPO 7757,799,981,59,2024-05-20 08:22:24.645000,Kyprou,3,Plateia Vergoti,2,2024-05-20 08:22:24.559886,2024-05-20 08:22:24.000000,2024-05-20 08:27:19.000000,2024-05-20 08:23:23.093047,2024-05-20 08:32:46.315091,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,801,982,27,2024-05-20 08:23:51.424000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-20 08:23:51.304165,2024-05-20 08:39:19.000000,2024-05-20 08:42:02.000000,2024-05-20 08:38:12.361120,2024-05-20 08:49:44.001594,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,806,983,47,2024-05-20 08:25:29.107000,Antheon,6,DEI,8,2024-05-20 08:25:29.490729,2024-05-20 08:46:44.000000,2024-05-20 08:50:47.000000,2024-05-20 08:53:47.859843,2024-05-20 08:55:50.070201,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,801,984,23,2024-05-20 08:28:49.713000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-20 08:28:50.444419,2024-05-20 08:39:19.000000,2024-05-20 08:42:02.000000,2024-05-20 08:38:12.361120,2024-05-20 08:49:44.001594,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,805,985,24,2024-05-20 08:42:22.162000,Kyprou,3,Trochaia,9,2024-05-20 08:42:22.505330,2024-05-20 08:47:33.000000,2024-05-20 08:54:49.000000,2024-05-20 08:51:12.841303,2024-05-20 08:58:10.148930,1,Kyprou,3,Trochaia,9,COMPLETED
2,IPO 7757,802,986,57,2024-05-20 08:42:33.275000,Plateia Glyfadas,1,Plateia Karaiskaki,11,2024-05-20 08:42:33.599312,2024-05-20 08:45:15.000000,2024-05-20 09:05:15.000000,2024-05-20 08:46:52.417324,2024-05-20 09:01:11.836606,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,COMPLETED
4,ITN 1930,803,987,25,2024-05-20 08:43:17.492000,Aigaiou,7,Trochaia,9,2024-05-20 08:43:17.562614,2024-05-20 08:46:56.000000,2024-05-20 08:56:35.000000,2024-05-20 08:48:01.230915,2024-05-20 08:57:43.318396,1,Aigaiou,7,Trochaia,9,COMPLETED
2,IPO 7757,813,988,59,2024-05-20 08:46:12.337000,Plateia Vergoti,2,Agia Triada,5,2024-05-20 08:46:12.863908,2024-05-20 09:05:15.000000,2024-05-20 09:14:17.000000,2024-05-20 09:19:35.799633,2024-05-20 09:30:49.842658,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
4,ITN 1930,808,989,27,2024-05-20 08:50:53.300000,Plateia Glyfadas,1,Kyprou,3,2024-05-20 08:50:53.169183,2024-05-20 09:07:00.000000,2024-05-20 09:14:34.000000,2024-05-20 08:59:48.881157,2024-05-20 09:14:09.766297,2,Plateia Glyfadas,1,Kyprou,3,COMPLETED
1,IPT 7084,810,990,47,2024-05-20 08:58:20.394000,DEI,8,Plateia Vergoti,2,2024-05-20 08:58:20.746495,2024-05-20 08:58:20.000000,2024-05-20 09:07:36.000000,2024-05-20 09:06:36.535836,2024-05-20 09:19:02.944632,1,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,812,992,86,2024-05-20 09:13:25.213000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-20 09:13:25.412344,2024-05-20 09:23:01.000000,2024-05-20 09:19:04.000000,2024-05-20 09:15:20.364199,2024-05-20 09:21:28.454830,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,815,993,25,2024-05-20 09:15:52.452000,Antheon,6,Plateia Karaiskaki,11,2024-05-20 09:15:52.514229,2024-05-20 09:23:44.000000,2024-05-20 09:33:06.000000,2024-05-20 09:28:22.421687,2024-05-20 09:40:48.835373,1,Antheon,6,Plateia Karaiskaki,11,COMPLETED
4,ITN 1930,816,994,27,2024-05-20 09:27:17.079000,Plateia Glyfadas,1,Gymnasio,4,2024-05-20 09:27:17.177312,2024-05-20 09:30:00.000000,2024-05-20 09:38:25.000000,2024-05-20 09:39:52.976496,2024-05-20 09:39:58.252457,1,Plateia Glyfadas,1,Gymnasio,4,COMPLETED
1,IPT 7084,818,995,27,2024-05-20 09:40:20.297000,Plateia Glyfadas,1,Agia Triada,5,2024-05-20 09:40:20.270053,2024-05-20 09:43:10.000000,2024-05-20 09:50:50.000000,2024-05-20 09:45:37.102873,2024-05-20 09:59:47.882583,1,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
2,IPO 7757,817,996,25,2024-05-20 09:43:38.232000,Agia Triada,5,Trochaia,9,2024-05-20 09:43:38.279332,2024-05-20 09:43:38.000000,2024-05-20 09:49:24.000000,2024-05-20 09:44:10.482575,2024-05-20 09:50:04.167539,1,Agia Triada,5,Trochaia,9,COMPLETED
2,IPO 7757,819,998,25,2024-05-20 09:51:18.379000,Gymnasio,4,Kyprou,3,2024-05-20 09:51:18.453670,2024-05-20 10:02:34.000000,2024-05-20 10:07:41.000000,2024-05-20 10:03:09.000705,2024-05-20 10:10:05.586593,1,Gymnasio,4,Kyprou,3,COMPLETED
2,IPO 7757,822,999,65,2024-05-20 09:54:02.880000,Plateia Glyfadas,1,Agia Triada,5,2024-05-20 09:54:03.630795,2024-05-20 10:10:24.000000,2024-05-20 10:31:58.000000,2024-05-20 10:17:56.062100,2024-05-20 10:32:45.203257,2,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
1,IPT 7084,821,1000,47,2024-05-20 10:02:23.326000,Antheon,6,Plateia Karaiskaki,11,2024-05-20 10:02:23.677940,2024-05-20 10:06:12.000000,2024-05-20 10:15:34.000000,2024-05-20 10:12:45.399969,2024-05-20 10:28:14.098090,1,Antheon,6,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,826,1001,27,2024-05-20 10:02:38.753000,Gymnasio,4,Plateia Glyfadas,1,2024-05-20 10:02:38.649140,2024-05-20 10:25:42.000000,2024-05-20 10:33:22.000000,2024-05-20 10:40:07.770391,2024-05-20 10:40:14.766213,3,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,827,1009,57,2024-05-22 07:06:22.002000,Plateia Glyfadas,1,Antheon,6,2024-05-22 07:06:22.310921,2024-05-22 07:06:22.000000,2024-05-22 07:11:02.000000,2024-05-22 07:17:29.272596,2024-05-22 07:22:16.226168,1,Plateia Glyfadas,1,Antheon,6,COMPLETED
2,IPO 7757,828,1010,59,2024-05-22 07:25:29.826000,Plateia Vergoti,2,Kyprou,3,2024-05-22 07:25:29.840279,2024-05-22 07:25:29.000000,2024-05-22 07:32:51.000000,2024-05-22 07:29:25.515812,2024-05-22 07:40:25.264836,1,Plateia Vergoti,2,Kyprou,3,COMPLETED
3,IPT 7081,830,1011,47,2024-05-22 07:25:31.726000,Aigaiou,7,Agios Tryfon,10,2024-05-22 07:25:32.066839,2024-05-22 07:25:31.000000,2024-05-22 07:29:39.000000,2024-05-22 07:40:11.585948,2024-05-22 07:45:40.310523,1,Aigaiou,7,Agios Tryfon,10,COMPLETED
1,IPT 7084,829,1012,25,2024-05-22 07:26:47.811000,DEI,8,Kyprou,3,2024-05-22 07:26:47.843713,2024-05-22 07:30:53.000000,2024-05-22 07:39:02.000000,2024-05-22 07:34:25.535319,2024-05-22 07:46:29.980759,1,DEI,8,Kyprou,3,COMPLETED
1,IPT 7084,831,1013,27,2024-05-22 07:48:26.928000,Plateia Glyfadas,1,DEI,8,2024-05-22 07:48:26.979334,2024-05-22 07:51:10.000000,2024-05-22 07:57:41.000000,2024-05-22 07:54:42.289174,2024-05-22 08:00:40.444327,2,Plateia Glyfadas,1,DEI,8,COMPLETED
2,IPO 7757,832,1014,86,2024-05-22 07:52:16.457000,Plateia Vergoti,2,DEI,8,2024-05-22 07:52:16.653132,2024-05-22 07:57:14.000000,2024-05-22 08:05:04.000000,2024-05-22 08:01:27.502633,2024-05-22 08:13:02.472786,1,Plateia Vergoti,2,DEI,8,COMPLETED
1,IPT 7084,833,1015,57,2024-05-22 08:05:11.418000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-22 08:05:11.735302,2024-05-22 08:14:27.000000,2024-05-22 08:17:10.000000,2024-05-22 08:21:00.023530,2024-05-22 08:25:49.535808,1,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,834,1017,27,2024-05-22 08:41:10.175000,Kyprou,3,Agia Triada,5,2024-05-22 08:41:10.173491,2024-05-22 08:48:43.000000,2024-05-22 08:55:49.000000,2024-05-22 08:47:32.982409,2024-05-22 08:55:32.411939,1,Kyprou,3,Agia Triada,5,COMPLETED
1,IPT 7084,837,1020,57,2024-05-22 09:08:36.619000,Kyprou,3,Plateia Glyfadas,1,2024-05-22 09:08:36.945461,2024-05-22 09:14:30.000000,2024-05-22 09:20:35.000000,2024-05-22 09:13:52.866942,2024-05-22 09:20:30.475236,1,Kyprou,3,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,838,1021,47,2024-05-22 09:11:09.464000,Plateia Glyfadas,1,Trochaia,9,2024-05-22 09:11:09.809672,2024-05-22 09:13:59.000000,2024-05-22 09:19:57.000000,2024-05-22 09:20:31.031594,2024-05-22 09:26:00.665594,1,Plateia Glyfadas,1,Trochaia,9,COMPLETED
3,IPT 7081,841,1022,27,2024-05-22 09:11:27.990000,Plateia Karaiskaki,11,Trochaia,9,2024-05-22 09:11:28.007391,2024-05-22 09:11:27.000000,2024-05-22 09:19:35.000000,2024-05-22 09:27:30.923412,2024-05-22 09:35:30.521796,2,Plateia Karaiskaki,11,Trochaia,9,COMPLETED
2,IPO 7757,839,1023,24,2024-05-22 09:11:28.231000,Kyprou,3,Gymnasio,4,2024-05-22 09:11:28.855817,2024-05-22 09:19:37.000000,2024-05-22 09:25:01.000000,2024-05-22 09:23:44.773257,2024-05-22 09:30:12.363310,1,Kyprou,3,Gymnasio,4,COMPLETED
1,IPT 7084,844,1025,59,2024-05-22 09:13:51.894000,Gymnasio,4,Plateia Vergoti,2,2024-05-22 09:13:51.891714,2024-05-22 09:39:41.000000,2024-05-22 09:49:55.000000,2024-05-22 09:49:39.774169,2024-05-22 10:00:40.127696,1,Gymnasio,4,Plateia Vergoti,2,COMPLETED
1,IPT 7084,842,1026,86,2024-05-22 09:15:23.622000,Plateia Karaiskaki,11,Agios Tryfon,10,2024-05-22 09:15:23.812197,2024-05-22 09:27:28.000000,2024-05-22 09:32:01.000000,2024-05-22 09:35:03.904775,2024-05-22 09:40:10.528753,1,Plateia Karaiskaki,11,Agios Tryfon,10,COMPLETED
2,IPO 7757,845,1027,57,2024-05-22 09:47:29.021000,Kyprou,3,Plateia Karaiskaki,11,2024-05-22 09:47:29.348417,2024-05-22 09:52:35.000000,2024-05-22 10:06:04.000000,2024-05-22 09:56:15.447096,2024-05-22 09:57:01.645298,1,Kyprou,3,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,849,1030,86,2024-05-22 10:01:59.070000,Antheon,6,Plateia Karaiskaki,11,2024-05-22 10:01:59.268236,2024-05-22 10:08:02.000000,2024-05-22 10:17:24.000000,2024-05-22 10:14:37.222519,2024-05-22 10:34:07.695093,1,Antheon,6,Plateia Karaiskaki,11,COMPLETED
3,IPT 7081,856,1042,65,2024-05-22 12:40:58.168000,Trochaia,9,Plateia Glyfadas,1,2024-05-22 12:40:57.484044,2024-05-22 12:43:21.000000,2024-05-22 12:53:38.000000,2024-05-22 12:55:45.611516,2024-05-22 13:02:48.133063,1,Trochaia,9,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,857,1044,124,2024-05-22 14:24:30.441000,Agios Tryfon,10,Trochaia,9,2024-05-22 14:24:30.690141,2024-05-22 14:29:03.000000,2024-05-22 14:34:09.000000,2024-05-22 14:30:44.996276,2024-05-22 14:30:53.891966,1,Agios Tryfon,10,Trochaia,9,COMPLETED
1,IPT 7084,859,1053,47,2024-05-23 07:43:48.148000,Plateia Karaiskaki,11,Agios Tryfon,10,2024-05-23 07:43:48.506328,2024-05-23 07:43:48.000000,2024-05-23 07:48:21.000000,2024-05-23 08:04:04.169601,2024-05-23 08:08:52.674112,1,Plateia Karaiskaki,11,Agios Tryfon,10,COMPLETED
2,IPO 7757,858,1054,27,2024-05-23 07:43:49.571000,Plateia Vergoti,2,Antheon,6,2024-05-23 07:43:49.520501,2024-05-23 07:43:49.000000,2024-05-23 07:49:52.000000,2024-05-23 07:45:09.027006,2024-05-23 08:00:37.931244,2,Plateia Vergoti,2,Antheon,6,COMPLETED
3,IPT 7081,861,1055,292,2024-05-23 07:57:39.305000,Plateia Glyfadas,1,Agios Tryfon,10,2024-05-23 07:57:39.217776,2024-05-23 07:57:39.000000,2024-05-23 08:06:55.000000,2024-05-23 08:07:30.226071,2024-05-23 08:19:02.771413,2,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
4,ITN 1930,862,1058,25,2024-05-23 08:00:37.717000,Trochaia,9,Gymnasio,4,2024-05-23 08:00:37.962021,2024-05-23 08:10:54.000000,2024-05-23 08:19:15.000000,2024-05-23 08:07:42.476680,2024-05-23 08:20:00.278603,1,Trochaia,9,Gymnasio,4,COMPLETED
2,IPO 7757,863,1060,86,2024-05-23 08:30:42.924000,Plateia Vergoti,2,Kyprou,3,2024-05-23 08:30:43.188597,2024-05-23 08:36:53.000000,2024-05-23 08:44:01.000000,2024-05-23 08:41:26.062564,2024-05-23 08:54:28.443308,1,Plateia Vergoti,2,Kyprou,3,COMPLETED
1,IPT 7084,865,1061,25,2024-05-23 08:56:09.521000,Plateia Karaiskaki,11,Kyprou,3,2024-05-23 08:56:09.763081,2024-05-23 09:00:43.000000,2024-05-23 09:15:19.000000,2024-05-23 09:08:59.368707,2024-05-23 09:32:48.268628,1,Plateia Karaiskaki,11,Kyprou,3,COMPLETED
3,IPT 7081,864,1064,397,2024-05-23 09:01:00.217000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-23 09:01:00.573608,2024-05-23 09:01:00.000000,2024-05-23 09:11:34.000000,2024-05-23 09:01:48.530568,2024-05-23 09:17:27.074001,4,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,866,1065,27,2024-05-23 09:28:22.781000,Plateia Glyfadas,1,Agia Triada,5,2024-05-23 09:28:22.736538,2024-05-23 09:28:22.000000,2024-05-23 09:36:02.000000,2024-05-23 09:40:12.756736,2024-05-23 09:53:27.643009,1,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
4,ITN 1930,867,1067,86,2024-05-23 09:38:16.649000,Plateia Karaiskaki,11,Gymnasio,4,2024-05-23 09:38:17.215605,2024-05-23 09:48:19.000000,2024-05-23 09:58:27.000000,2024-05-23 09:44:33.263571,2024-05-23 09:45:46.308132,1,Plateia Karaiskaki,11,Gymnasio,4,COMPLETED
1,IPT 7084,868,1068,25,2024-05-23 09:47:46.875000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-23 09:47:47.101570,2024-05-23 09:50:30.000000,2024-05-23 09:53:03.000000,2024-05-23 09:50:20.670618,2024-05-23 09:56:55.226775,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
2,IPO 7757,869,1070,251,2024-05-23 09:51:35.270000,DEI,8,Plateia Vergoti,2,2024-05-23 09:51:35.564105,2024-05-23 09:59:14.000000,2024-05-23 10:08:18.000000,2024-05-23 09:57:31.865758,2024-05-23 10:11:33.544033,2,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,872,1074,397,2024-05-23 10:14:19.757000,Plateia Glyfadas,1,Agios Tryfon,10,2024-05-23 10:14:20.061724,2024-05-23 10:14:19.000000,2024-05-23 10:23:36.000000,2024-05-23 10:22:28.426809,2024-05-23 10:44:37.119064,4,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
1,IPT 7084,876,1079,251,2024-05-23 12:08:11.446000,Plateia Glyfadas,1,DEI,8,2024-05-23 12:08:11.904671,2024-05-23 12:11:01.000000,2024-05-23 12:17:32.000000,2024-05-23 12:18:42.216177,2024-05-23 12:26:05.220024,1,Plateia Glyfadas,1,DEI,8,COMPLETED
3,IPT 7081,877,1083,86,2024-05-23 12:30:30.819000,Kyprou,3,Agios Tryfon,10,2024-05-23 12:30:31.875336,2024-05-23 12:35:18.000000,2024-05-23 12:45:51.000000,2024-05-23 12:33:17.434362,2024-05-23 12:48:43.023458,1,Kyprou,3,Agios Tryfon,10,COMPLETED
1,IPT 7084,879,1091,24,2024-05-24 08:06:06.735000,Plateia Vergoti,2,Gymnasio,4,2024-05-24 08:06:07.117947,2024-05-24 08:06:06.000000,2024-05-24 08:15:12.000000,2024-05-24 08:18:53.008555,2024-05-24 08:45:14.388306,1,Plateia Vergoti,2,Gymnasio,4,COMPLETED
2,IPO 7757,878,1092,23,2024-05-24 08:06:56.809000,Plateia Vergoti,2,Kyprou,3,2024-05-24 08:06:58.148020,2024-05-24 08:06:56.000000,2024-05-24 08:14:04.000000,2024-05-24 08:13:05.741129,2024-05-24 08:23:56.141213,1,Plateia Vergoti,2,Kyprou,3,COMPLETED
2,IPO 7757,880,1093,23,2024-05-24 08:44:16.636000,Kyprou,3,Plateia Glyfadas,1,2024-05-24 08:44:17.945715,2024-05-24 08:44:16.000000,2024-05-24 08:46:59.000000,2024-05-24 08:45:20.962225,2024-05-24 08:52:19.474429,1,Kyprou,3,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,882,1094,24,2024-05-24 08:46:02.624000,Gymnasio,4,Plateia Glyfadas,1,2024-05-24 08:46:02.894847,2024-05-24 08:46:02.000000,2024-05-24 08:53:52.000000,2024-05-24 08:58:18.943042,2024-05-24 09:08:41.887748,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,883,1097,24,2024-05-24 09:09:57.970000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-24 09:09:58.252982,2024-05-24 09:09:57.000000,2024-05-24 09:12:30.000000,2024-05-24 09:10:18.504978,2024-05-24 09:14:49.842424,2,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
1,IPT 7084,885,1105,571,2024-05-24 12:14:07.246000,Plateia Glyfadas,1,Plateia Karaiskaki,11,2024-05-24 12:14:07.553145,2024-05-24 12:14:07.000000,2024-05-24 12:26:22.000000,2024-05-24 12:14:21.941612,2024-05-24 12:35:59.907801,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,COMPLETED
2,IPO 7757,886,1107,86,2024-05-24 12:28:24.411000,Kyprou,3,Agios Tryfon,10,2024-05-24 12:28:24.548367,2024-05-24 12:29:20.000000,2024-05-24 12:39:53.000000,2024-05-24 12:29:20.836893,2024-05-24 12:44:33.277622,1,Kyprou,3,Agios Tryfon,10,COMPLETED
1,IPT 7084,888,1113,251,2024-05-27 07:08:07.417000,DEI,8,Plateia Vergoti,2,2024-05-27 07:08:07.648362,2024-05-27 07:17:48.000000,2024-05-27 07:26:52.000000,2024-05-27 07:21:46.605814,2024-05-27 07:32:39.799483,1,DEI,8,Plateia Vergoti,2,COMPLETED
4,ITN 1930,889,1116,642,2024-05-27 07:24:07.541000,Kyprou,3,Plateia Vergoti,2,2024-05-27 07:24:07.630481,2024-05-27 07:24:07.000000,2024-05-27 07:29:05.000000,2024-05-27 07:31:14.765402,2024-05-27 07:38:23.658427,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,890,1124,642,2024-05-27 09:01:38.095000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-27 09:01:38.178465,2024-05-27 09:01:38.000000,2024-05-27 09:04:28.000000,2024-05-27 09:07:35.624773,2024-05-27 09:13:28.468372,2,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,891,1127,642,2024-05-27 09:51:41.797000,Plateia Glyfadas,1,DEI,8,2024-05-27 09:51:41.882833,2024-05-27 09:51:41.000000,2024-05-27 09:58:13.000000,2024-05-27 09:52:30.662574,2024-05-27 09:59:41.662372,2,Plateia Glyfadas,1,DEI,8,COMPLETED
1,IPT 7084,892,1133,634,2024-05-27 12:00:37.532000,Plateia Glyfadas,1,Agia Triada,5,2024-05-27 12:00:37.974675,2024-05-27 12:00:37.000000,2024-05-27 12:08:17.000000,2024-05-27 12:12:16.328875,2024-05-27 12:17:15.298302,1,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
1,IPT 7084,893,1136,571,2024-05-27 12:18:24.559000,Antheon,6,Plateia Karaiskaki,11,2024-05-27 12:18:24.950103,2024-05-27 12:24:25.000000,2024-05-27 12:33:47.000000,2024-05-27 12:18:42.098065,2024-05-27 12:34:54.543346,1,Antheon,6,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,894,1139,634,2024-05-28 08:31:05.324000,Agia Triada,5,Plateia Glyfadas,1,2024-05-28 08:31:05.739630,2024-05-28 08:31:05.000000,2024-05-28 08:38:52.000000,2024-05-28 08:43:33.927771,2024-05-28 08:50:15.514508,1,Agia Triada,5,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,897,1148,406,2024-05-29 07:44:34.581000,Plateia Glyfadas,1,Agios Tryfon,10,2024-05-29 07:44:34.650859,2024-05-29 07:44:34.000000,2024-05-29 07:53:51.000000,2024-05-29 07:52:34.540648,2024-05-29 08:01:49.014530,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
3,IPT 7081,898,1151,110,2024-05-29 07:56:29.876000,Agios Tryfon,10,DEI,8,2024-05-29 07:56:31.075243,2024-05-29 07:56:29.000000,2024-05-29 07:59:36.000000,2024-05-29 08:00:57.973593,2024-05-29 08:06:33.065318,3,Agios Tryfon,10,DEI,8,COMPLETED
3,IPT 7081,899,1153,661,2024-05-29 08:12:24.727000,DEI,8,Aigaiou,7,2024-05-29 08:12:24.934131,2024-05-29 08:12:24.000000,2024-05-29 08:17:17.000000,2024-05-29 08:52:24.701915,2024-05-29 08:52:32.300700,3,DEI,8,Aigaiou,7,COMPLETED
1,IPT 7084,900,1156,640,2024-05-29 10:39:02.157000,Plateia Vergoti,2,Aigaiou,7,2024-05-29 10:39:02.425950,2024-05-29 10:39:02.000000,2024-05-29 10:48:53.000000,2024-05-29 10:44:09.366604,2024-05-29 10:56:51.288547,1,Plateia Vergoti,2,Aigaiou,7,COMPLETED
3,IPT 7081,901,1158,661,2024-05-29 12:09:10.842000,Plateia Glyfadas,1,Aigaiou,7,2024-05-29 12:09:11.037339,2024-05-29 12:09:10.000000,2024-05-29 12:17:35.000000,2024-05-29 12:21:18.228171,2024-05-29 12:21:26.756431,2,Plateia Glyfadas,1,Aigaiou,7,COMPLETED
1,IPT 7084,902,1160,86,2024-05-29 12:28:31.467000,Kyprou,3,Agios Tryfon,10,2024-05-29 12:28:31.811556,2024-05-29 12:38:03.000000,2024-05-29 12:48:36.000000,2024-05-29 12:46:01.898484,2024-05-29 13:01:13.620233,1,Kyprou,3,Agios Tryfon,10,COMPLETED
3,IPT 7081,904,1162,645,2024-05-29 13:41:34.812000,Kyprou,3,Agia Triada,5,2024-05-29 13:41:35.150940,2024-05-29 13:51:07.000000,2024-05-29 13:58:10.000000,2024-05-29 13:57:18.405631,2024-05-29 13:58:13.051649,1,Kyprou,3,Agia Triada,5,COMPLETED
1,IPT 7084,906,1168,666,2024-05-29 13:56:45.432000,Plateia Vergoti,2,Plateia Glyfadas,1,2024-05-29 13:56:46.816092,2024-05-29 14:01:59.000000,2024-05-29 14:04:49.000000,2024-05-29 14:14:49.491255,2024-05-29 14:14:55.671956,3,Plateia Vergoti,2,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,907,1171,634,2024-05-30 08:08:17.086000,Agia Triada,5,Plateia Glyfadas,1,2024-05-30 08:08:17.496177,2024-05-30 08:08:17.000000,2024-05-30 08:16:04.000000,2024-05-30 08:17:51.560768,2024-05-30 08:32:26.912253,1,Agia Triada,5,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,908,1174,663,2024-05-30 08:42:24.767000,Kyprou,3,Agia Triada,5,2024-05-30 08:42:26.045330,2024-05-30 08:42:24.000000,2024-05-30 08:49:30.000000,2024-05-30 08:47:10.290295,2024-05-30 08:47:15.422692,1,Kyprou,3,Agia Triada,5,COMPLETED
2,IPO 7757,909,1175,663,2024-05-30 08:47:52.980000,Kyprou,3,Agia Triada,5,2024-05-30 08:47:54.126569,2024-05-30 08:48:24.000000,2024-05-30 08:55:30.000000,2024-05-30 08:49:20.194412,2024-05-30 08:57:36.394347,1,Kyprou,3,Agia Triada,5,COMPLETED
3,IPT 7081,910,1180,661,2024-05-30 09:48:25.161000,Plateia Karaiskaki,11,Plateia Glyfadas,1,2024-05-30 09:48:25.573755,2024-05-30 09:53:01.000000,2024-05-30 10:06:34.000000,2024-05-30 10:02:51.355810,2024-05-30 10:25:54.091590,1,Plateia Karaiskaki,11,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,911,1189,661,2024-05-30 10:39:07.691000,Antheon,6,Agios Tryfon,10,2024-05-30 10:39:07.800728,2024-05-30 10:39:07.000000,2024-05-30 10:45:53.000000,2024-05-30 10:40:01.865469,2024-05-30 10:45:51.604754,2,Antheon,6,Agios Tryfon,10,COMPLETED
1,IPT 7084,912,1191,86,2024-05-30 12:16:11.183000,Plateia Glyfadas,1,Agios Tryfon,10,2024-05-30 12:16:11.449583,2024-05-30 12:16:11.000000,2024-05-30 12:25:27.000000,2024-05-30 12:26:32.878760,2024-05-30 12:39:42.973900,1,Plateia Glyfadas,1,Agios Tryfon,10,COMPLETED
3,IPT 7081,913,1192,148,2024-05-30 12:30:57.038000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-30 12:30:59.098504,2024-05-30 12:30:57.000000,2024-05-30 12:41:30.000000,2024-05-30 12:35:38.648915,2024-05-30 12:35:46.820573,2,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,914,1193,148,2024-05-30 12:38:42.720000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-30 12:38:42.306775,2024-05-30 12:38:42.000000,2024-05-30 12:49:16.000000,2024-05-30 12:40:19.084584,2024-05-30 12:54:58.904529,2,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,915,1194,67,2024-05-30 12:55:46.343000,Gymnasio,4,Kyprou,3,2024-05-30 12:55:46.629663,2024-05-30 12:58:12.000000,2024-05-30 13:03:18.000000,2024-05-30 13:21:54.740922,2024-05-30 13:27:15.171023,2,Gymnasio,4,Kyprou,3,COMPLETED
1,IPT 7084,916,1202,110,2024-05-31 09:12:47.233000,Agios Tryfon,10,Aigaiou,7,2024-05-31 09:12:48.988149,2024-05-31 09:12:47.000000,2024-05-31 09:17:21.000000,2024-05-31 09:16:35.514884,2024-05-31 09:22:14.744739,1,Agios Tryfon,10,Aigaiou,7,COMPLETED
